Date,Month,Year,Holidays_Count,Days,Area,AQI,full_date
2,4,2024,0,1,Bawana,182.0,2024-04-02
2,4,2024,0,1,Sri Aurobindo Marg,132.0,2024-04-02
2,4,2024,0,1,Punjabi Bagh,121.0,2024-04-02
2,4,2024,0,1,Narela,153.0,2024-04-02
2,4,2024,0,1,ITO,62.0,2024-04-02
2,4,2024,0,1,Dr. Karni Singh Shooting Range,163.0,2024-04-02
2,4,2024,0,1,Okhla Phase-2,127.0,2024-04-02
3,4,2024,0,2,Punjabi Bagh,165.0,2024-04-03
3,4,2024,0,2,Narela,173.0,2024-04-03
3,4,2024,0,2,Dr. Karni Singh Shooting Range,167.0,2024-04-03
3,4,2024,0,2,Bawana,166.0,2024-04-03
3,4,2024,0,2,Alipur,166.0,2024-04-03
3,4,2024,0,2,R K Puram,139.0,2024-04-03
3,4,2024,0,2,ITO,81.0,2024-04-03
3,4,2024,0,2,Sri Aurobindo Marg,122.0,2024-04-03
3,4,2024,0,2,Okhla Phase-2,178.0,2024-04-03
3,4,2024,0,2,Chandni Chowk,196.0,2024-04-03
4,4,2024,0,3,Narela,150.0,2024-04-04
4,4,2024,0,3,Sri Aurobindo Marg,140.0,2024-04-04
4,4,2024,0,3,Bawana,192.0,2024-04-04
4,4,2024,0,3,R K Puram,164.0,2024-04-04
4,4,2024,0,3,Okhla Phase-2,182.0,2024-04-04
4,4,2024,0,3,Dr. Karni Singh Shooting Range,165.0,2024-04-04
4,4,2024,0,3,Alipur,114.0,2024-04-04
4,4,2024,0,3,ITO,88.0,2024-04-04
4,4,2024,0,3,Punjabi Bagh,150.0,2024-04-04
5,4,2024,0,4,R K Puram,171.0,2024-04-05
5,4,2024,0,4,Dr. Karni Singh Shooting Range,144.0,2024-04-05
5,4,2024,0,4,Bawana,198.0,2024-04-05
5,4,2024,0,4,Punjabi Bagh,138.0,2024-04-05
5,4,2024,0,4,Alipur,149.0,2024-04-05
5,4,2024,0,4,Narela,160.0,2024-04-05
5,4,2024,0,4,Sri Aurobindo Marg,147.0,2024-04-05
5,4,2024,0,4,ITO,83.0,2024-04-05
5,4,2024,0,4,Okhla Phase-2,160.0,2024-04-05
6,4,2024,0,5,Sri Aurobindo Marg,135.0,2024-04-06
6,4,2024,0,5,Okhla Phase-2,153.0,2024-04-06
6,4,2024,0,5,ITO,116.0,2024-04-06
6,4,2024,0,5,Punjabi Bagh,158.0,2024-04-06
6,4,2024,0,5,Dr. Karni Singh Shooting Range,164.0,2024-04-06
6,4,2024,0,5,Alipur,168.0,2024-04-06
6,4,2024,0,5,R K Puram,183.0,2024-04-06
6,4,2024,0,5,Bawana,201.0,2024-04-06
6,4,2024,0,5,Narela,175.0,2024-04-06
7,4,2024,0,6,Narela,196.0,2024-04-07
7,4,2024,0,6,R K Puram,164.0,2024-04-07
7,4,2024,0,6,Sri Aurobindo Marg,133.0,2024-04-07
7,4,2024,0,6,Dr. Karni Singh Shooting Range,155.0,2024-04-07
7,4,2024,0,6,Okhla Phase-2,151.0,2024-04-07
7,4,2024,0,6,Bawana,252.0,2024-04-07
7,4,2024,0,6,ITO,106.0,2024-04-07
7,4,2024,0,6,Punjabi Bagh,188.0,2024-04-07
7,4,2024,0,6,North Campus DU,172.0,2024-04-07
7,4,2024,0,6,Alipur,156.0,2024-04-07
7,4,2024,0,6,Chandni Chowk,223.0,2024-04-07
8,4,2024,0,0,Chandni Chowk,232.0,2024-04-08
8,4,2024,0,0,North Campus DU,205.0,2024-04-08
8,4,2024,0,0,Narela,207.0,2024-04-08
8,4,2024,0,0,ITO,114.0,2024-04-08
8,4,2024,0,0,Sri Aurobindo Marg,127.0,2024-04-08
8,4,2024,0,0,R K Puram,169.0,2024-04-08
8,4,2024,0,0,Alipur,194.0,2024-04-08
8,4,2024,0,0,Dr. Karni Singh Shooting Range,156.0,2024-04-08
8,4,2024,0,0,Okhla Phase-2,164.0,2024-04-08
8,4,2024,0,0,Punjabi Bagh,173.0,2024-04-08
8,4,2024,0,0,Bawana,237.0,2024-04-08
9,4,2024,0,1,Okhla Phase-2,234.0,2024-04-09
9,4,2024,0,1,Bawana,205.0,2024-04-09
9,4,2024,0,1,Punjabi Bagh,182.0,2024-04-09
9,4,2024,0,1,Narela,218.0,2024-04-09
9,4,2024,0,1,Sri Aurobindo Marg,152.0,2024-04-09
9,4,2024,0,1,North Campus DU,196.0,2024-04-09
9,4,2024,0,1,Alipur,192.0,2024-04-09
9,4,2024,0,1,ITO,173.0,2024-04-09
9,4,2024,0,1,R K Puram,231.0,2024-04-09
9,4,2024,0,1,Chandni Chowk,244.0,2024-04-09
9,4,2024,0,1,Dr. Karni Singh Shooting Range,245.0,2024-04-09
10,4,2024,0,2,Chandni Chowk,255.0,2024-04-10
10,4,2024,0,2,Bawana,276.0,2024-04-10
10,4,2024,0,2,Punjabi Bagh,172.0,2024-04-10
10,4,2024,0,2,Alipur,274.0,2024-04-10
10,4,2024,0,2,Sri Aurobindo Marg,161.0,2024-04-10
10,4,2024,0,2,ITO,207.0,2024-04-10
10,4,2024,0,2,Okhla Phase-2,251.0,2024-04-10
10,4,2024,0,2,Narela,253.0,2024-04-10
10,4,2024,0,2,R K Puram,202.0,2024-04-10
10,4,2024,0,2,Dr. Karni Singh Shooting Range,191.0,2024-04-10
11,4,2024,0,3,Dr. Karni Singh Shooting Range,234.0,2024-04-11
11,4,2024,0,3,Alipur,227.0,2024-04-11
11,4,2024,0,3,Bawana,319.0,2024-04-11
11,4,2024,0,3,Punjabi Bagh,217.0,2024-04-11
11,4,2024,0,3,Narela,299.0,2024-04-11
11,4,2024,0,3,ITO,174.0,2024-04-11
11,4,2024,0,3,Chandni Chowk,243.0,2024-04-11
11,4,2024,0,3,R K Puram,264.0,2024-04-11
11,4,2024,0,3,Sri Aurobindo Marg,174.0,2024-04-11
11,4,2024,0,3,Okhla Phase-2,267.0,2024-04-11
12,4,2024,0,4,Chandni Chowk,272.0,2024-04-12
12,4,2024,0,4,Okhla Phase-2,232.0,2024-04-12
12,4,2024,0,4,Bawana,264.0,2024-04-12
12,4,2024,0,4,Dr. Karni Singh Shooting Range,249.0,2024-04-12
12,4,2024,0,4,Alipur,260.0,2024-04-12
12,4,2024,0,4,Narela,256.0,2024-04-12
12,4,2024,0,4,ITO,185.0,2024-04-12
12,4,2024,0,4,Sri Aurobindo Marg,183.0,2024-04-12
12,4,2024,0,4,Punjabi Bagh,219.0,2024-04-12
12,4,2024,0,4,R K Puram,266.0,2024-04-12
13,4,2024,0,5,Okhla Phase-2,235.0,2024-04-13
13,4,2024,0,5,Sri Aurobindo Marg,152.0,2024-04-13
13,4,2024,0,5,Punjabi Bagh,171.0,2024-04-13
13,4,2024,0,5,Narela,250.0,2024-04-13
13,4,2024,0,5,Bawana,258.0,2024-04-13
13,4,2024,0,5,Alipur,244.0,2024-04-13
13,4,2024,0,5,Dr. Karni Singh Shooting Range,247.0,2024-04-13
13,4,2024,0,5,ITO,168.0,2024-04-13
13,4,2024,0,5,R K Puram,194.0,2024-04-13
14,4,2024,0,6,Dr. Karni Singh Shooting Range,139.0,2024-04-14
14,4,2024,0,6,Chandni Chowk,190.0,2024-04-14
14,4,2024,0,6,Okhla Phase-2,134.0,2024-04-14
14,4,2024,0,6,ITO,118.0,2024-04-14
14,4,2024,0,6,Alipur,116.0,2024-04-14
14,4,2024,0,6,Narela,151.0,2024-04-14
14,4,2024,0,6,R K Puram,119.0,2024-04-14
14,4,2024,0,6,Bawana,150.0,2024-04-14
14,4,2024,0,6,Punjabi Bagh,160.0,2024-04-14
14,4,2024,0,6,Sri Aurobindo Marg,107.0,2024-04-14
14,4,2024,0,6,North Campus DU,136.0,2024-04-14
15,4,2024,0,0,Bawana,264.0,2024-04-15
15,4,2024,0,0,R K Puram,207.0,2024-04-15
15,4,2024,0,0,Punjabi Bagh,256.0,2024-04-15
15,4,2024,0,0,Dr. Karni Singh Shooting Range,156.0,2024-04-15
15,4,2024,0,0,Narela,223.0,2024-04-15
15,4,2024,0,0,Sri Aurobindo Marg,140.0,2024-04-15
15,4,2024,0,0,ITO,191.0,2024-04-15
15,4,2024,0,0,Chandni Chowk,271.0,2024-04-15
15,4,2024,0,0,Okhla Phase-2,187.0,2024-04-15
15,4,2024,0,0,Alipur,181.0,2024-04-15
16,4,2024,0,1,Dr. Karni Singh Shooting Range,178.0,2024-04-16
16,4,2024,0,1,Chandni Chowk,290.0,2024-04-16
16,4,2024,0,1,Bawana,274.0,2024-04-16
16,4,2024,0,1,R K Puram,234.0,2024-04-16
16,4,2024,0,1,Alipur,210.0,2024-04-16
16,4,2024,0,1,ITO,183.0,2024-04-16
16,4,2024,0,1,Sri Aurobindo Marg,167.0,2024-04-16
16,4,2024,0,1,Punjabi Bagh,251.0,2024-04-16
16,4,2024,0,1,Okhla Phase-2,225.0,2024-04-16
16,4,2024,0,1,Narela,270.0,2024-04-16
17,4,2024,0,2,ITO,73.0,2024-04-17
17,4,2024,0,2,Alipur,99.0,2024-04-17
17,4,2024,0,2,Chandni Chowk,124.0,2024-04-17
17,4,2024,0,2,Sri Aurobindo Marg,117.0,2024-04-17
17,4,2024,0,2,Punjabi Bagh,121.0,2024-04-17
17,4,2024,0,2,Dr. Karni Singh Shooting Range,218.0,2024-04-17
17,4,2024,0,2,Okhla Phase-2,121.0,2024-04-17
17,4,2024,0,2,Bawana,165.0,2024-04-17
17,4,2024,0,2,R K Puram,178.0,2024-04-17
17,4,2024,0,2,Narela,159.0,2024-04-17
18,4,2024,0,3,Bawana,197.0,2024-04-18
18,4,2024,0,3,Alipur,128.0,2024-04-18
18,4,2024,0,3,R K Puram,167.0,2024-04-18
18,4,2024,0,3,ITO,110.0,2024-04-18
18,4,2024,0,3,Sri Aurobindo Marg,151.0,2024-04-18
18,4,2024,0,3,Narela,181.0,2024-04-18
18,4,2024,0,3,Punjabi Bagh,153.0,2024-04-18
18,4,2024,0,3,Okhla Phase-2,161.0,2024-04-18
18,4,2024,0,3,Dr. Karni Singh Shooting Range,203.0,2024-04-18
19,4,2024,0,4,Alipur,199.0,2024-04-19
19,4,2024,0,4,Chandni Chowk,185.0,2024-04-19
19,4,2024,0,4,Punjabi Bagh,167.0,2024-04-19
19,4,2024,0,4,Dr. Karni Singh Shooting Range,157.0,2024-04-19
19,4,2024,0,4,R K Puram,167.0,2024-04-19
19,4,2024,0,4,Okhla Phase-2,187.0,2024-04-19
19,4,2024,0,4,ITO,121.0,2024-04-19
19,4,2024,0,4,Bawana,218.0,2024-04-19
19,4,2024,0,4,Narela,226.0,2024-04-19
19,4,2024,0,4,Sri Aurobindo Marg,142.0,2024-04-19
20,4,2024,0,5,Alipur,165.0,2024-04-20
20,4,2024,0,5,ITO,141.0,2024-04-20
20,4,2024,0,5,Bawana,228.0,2024-04-20
20,4,2024,0,5,Narela,200.0,2024-04-20
20,4,2024,0,5,Punjabi Bagh,197.0,2024-04-20
20,4,2024,0,5,Chandni Chowk,205.0,2024-04-20
20,4,2024,0,5,North Campus DU,217.0,2024-04-20
20,4,2024,0,5,R K Puram,234.0,2024-04-20
20,4,2024,0,5,Dr. Karni Singh Shooting Range,227.0,2024-04-20
20,4,2024,0,5,Okhla Phase-2,251.0,2024-04-20
20,4,2024,0,5,Sri Aurobindo Marg,219.0,2024-04-20
21,4,2024,0,6,Sri Aurobindo Marg,133.0,2024-04-21
21,4,2024,0,6,Chandni Chowk,146.0,2024-04-21
21,4,2024,0,6,R K Puram,151.0,2024-04-21
21,4,2024,0,6,Punjabi Bagh,131.0,2024-04-21
21,4,2024,0,6,Bawana,162.0,2024-04-21
21,4,2024,0,6,Alipur,121.0,2024-04-21
21,4,2024,0,6,ITO,91.0,2024-04-21
21,4,2024,0,6,Narela,145.0,2024-04-21
21,4,2024,0,6,Okhla Phase-2,128.0,2024-04-21
21,4,2024,0,6,Dr. Karni Singh Shooting Range,183.0,2024-04-21
21,4,2024,0,6,North Campus DU,137.0,2024-04-21
22,4,2024,0,0,ITO,85.0,2024-04-22
22,4,2024,0,0,Narela,120.0,2024-04-22
22,4,2024,0,0,R K Puram,151.0,2024-04-22
22,4,2024,0,0,Punjabi Bagh,118.0,2024-04-22
22,4,2024,0,0,Okhla Phase-2,112.0,2024-04-22
22,4,2024,0,0,Dr. Karni Singh Shooting Range,211.0,2024-04-22
22,4,2024,0,0,Sri Aurobindo Marg,89.0,2024-04-22
22,4,2024,0,0,Alipur,104.0,2024-04-22
22,4,2024,0,0,Bawana,110.0,2024-04-22
22,4,2024,0,0,North Campus DU,140.0,2024-04-22
22,4,2024,0,0,Chandni Chowk,132.0,2024-04-22
23,4,2024,0,1,Punjabi Bagh,191.0,2024-04-23
23,4,2024,0,1,ITO,133.0,2024-04-23
23,4,2024,0,1,Alipur,186.0,2024-04-23
23,4,2024,0,1,Narela,216.0,2024-04-23
23,4,2024,0,1,R K Puram,196.0,2024-04-23
23,4,2024,0,1,Chandni Chowk,224.0,2024-04-23
23,4,2024,0,1,Okhla Phase-2,175.0,2024-04-23
23,4,2024,0,1,Sri Aurobindo Marg,129.0,2024-04-23
23,4,2024,0,1,Bawana,234.0,2024-04-23
23,4,2024,0,1,Dr. Karni Singh Shooting Range,182.0,2024-04-23
24,4,2024,0,2,Alipur,199.0,2024-04-24
24,4,2024,0,2,Bawana,226.0,2024-04-24
24,4,2024,0,2,Dr. Karni Singh Shooting Range,176.0,2024-04-24
24,4,2024,0,2,Chandni Chowk,188.0,2024-04-24
24,4,2024,0,2,Narela,229.0,2024-04-24
24,4,2024,0,2,Okhla Phase-2,163.0,2024-04-24
24,4,2024,0,2,ITO,122.0,2024-04-24
24,4,2024,0,2,North Campus DU,153.0,2024-04-24
24,4,2024,0,2,Punjabi Bagh,170.0,2024-04-24
24,4,2024,0,2,Sri Aurobindo Marg,146.0,2024-04-24
24,4,2024,0,2,R K Puram,156.0,2024-04-24
25,4,2024,0,3,ITO,154.0,2024-04-25
25,4,2024,0,3,Bawana,231.0,2024-04-25
25,4,2024,0,3,Punjabi Bagh,186.0,2024-04-25
25,4,2024,0,3,Alipur,223.0,2024-04-25
25,4,2024,0,3,Sri Aurobindo Marg,134.0,2024-04-25
25,4,2024,0,3,Dr. Karni Singh Shooting Range,190.0,2024-04-25
25,4,2024,0,3,Narela,215.0,2024-04-25
25,4,2024,0,3,Okhla Phase-2,189.0,2024-04-25
25,4,2024,0,3,R K Puram,181.0,2024-04-25
25,4,2024,0,3,North Campus DU,177.0,2024-04-25
26,4,2024,0,4,Alipur,180.0,2024-04-26
26,4,2024,0,4,Okhla Phase-2,206.0,2024-04-26
26,4,2024,0,4,Sri Aurobindo Marg,119.0,2024-04-26
26,4,2024,0,4,Punjabi Bagh,152.0,2024-04-26
26,4,2024,0,4,ITO,122.0,2024-04-26
26,4,2024,0,4,R K Puram,157.0,2024-04-26
26,4,2024,0,4,Bawana,198.0,2024-04-26
26,4,2024,0,4,Chandni Chowk,214.0,2024-04-26
26,4,2024,0,4,Dr. Karni Singh Shooting Range,235.0,2024-04-26
26,4,2024,0,4,Narela,185.0,2024-04-26
27,4,2024,0,5,ITO,148.0,2024-04-27
27,4,2024,0,5,Narela,168.0,2024-04-27
27,4,2024,0,5,Sri Aurobindo Marg,136.0,2024-04-27
27,4,2024,0,5,R K Puram,146.0,2024-04-27
27,4,2024,0,5,Bawana,150.0,2024-04-27
27,4,2024,0,5,Alipur,141.0,2024-04-27
27,4,2024,0,5,Dr. Karni Singh Shooting Range,176.0,2024-04-27
27,4,2024,0,5,Okhla Phase-2,189.0,2024-04-27
27,4,2024,0,5,Chandni Chowk,268.0,2024-04-27
27,4,2024,0,5,Punjabi Bagh,147.0,2024-04-27
28,4,2024,0,6,Dr. Karni Singh Shooting Range,256.0,2024-04-28
28,4,2024,0,6,Alipur,141.0,2024-04-28
28,4,2024,0,6,R K Puram,162.0,2024-04-28
28,4,2024,0,6,Narela,175.0,2024-04-28
28,4,2024,0,6,Punjabi Bagh,153.0,2024-04-28
28,4,2024,0,6,Sri Aurobindo Marg,154.0,2024-04-28
28,4,2024,0,6,Okhla Phase-2,172.0,2024-04-28
28,4,2024,0,6,Bawana,183.0,2024-04-28
28,4,2024,0,6,ITO,100.0,2024-04-28
28,4,2024,0,6,Chandni Chowk,291.0,2024-04-28
29,4,2024,0,0,Sri Aurobindo Marg,170.0,2024-04-29
29,4,2024,0,0,R K Puram,194.0,2024-04-29
29,4,2024,0,0,Okhla Phase-2,272.0,2024-04-29
29,4,2024,0,0,Dr. Karni Singh Shooting Range,220.0,2024-04-29
29,4,2024,0,0,Narela,276.0,2024-04-29
29,4,2024,0,0,Alipur,209.0,2024-04-29
29,4,2024,0,0,Bawana,279.0,2024-04-29
29,4,2024,0,0,ITO,170.0,2024-04-29
29,4,2024,0,0,Punjabi Bagh,207.0,2024-04-29
29,4,2024,0,0,Chandni Chowk,297.0,2024-04-29
30,4,2024,0,1,Chandni Chowk,306.0,2024-04-30
30,4,2024,0,1,Dr. Karni Singh Shooting Range,207.0,2024-04-30
30,4,2024,0,1,ITO,124.0,2024-04-30
30,4,2024,0,1,Sri Aurobindo Marg,179.0,2024-04-30
30,4,2024,0,1,R K Puram,193.0,2024-04-30
30,4,2024,0,1,Bawana,205.0,2024-04-30
30,4,2024,0,1,Okhla Phase-2,176.0,2024-04-30
30,4,2024,0,1,Punjabi Bagh,172.0,2024-04-30
30,4,2024,0,1,Alipur,166.0,2024-04-30
30,4,2024,0,1,Narela,183.0,2024-04-30
1,5,2024,0,2,Punjabi Bagh,190.0,2024-05-01
1,5,2024,0,2,Okhla Phase-2,179.0,2024-05-01
1,5,2024,0,2,Alipur,189.0,2024-05-01
1,5,2024,0,2,Sri Aurobindo Marg,158.0,2024-05-01
1,5,2024,0,2,R K Puram,207.0,2024-05-01
1,5,2024,0,2,Dr. Karni Singh Shooting Range,182.0,2024-05-01
1,5,2024,0,2,North Campus DU,176.0,2024-05-01
1,5,2024,0,2,Bawana,272.0,2024-05-01
1,5,2024,0,2,Narela,234.0,2024-05-01
1,5,2024,0,2,ITO,121.0,2024-05-01
2,5,2024,0,3,Alipur,169.0,2024-05-02
2,5,2024,0,3,Dr. Karni Singh Shooting Range,223.0,2024-05-02
2,5,2024,0,3,North Campus DU,165.0,2024-05-02
2,5,2024,0,3,Okhla Phase-2,160.0,2024-05-02
2,5,2024,0,3,ITO,110.0,2024-05-02
2,5,2024,0,3,R K Puram,229.0,2024-05-02
2,5,2024,0,3,Punjabi Bagh,200.0,2024-05-02
2,5,2024,0,3,Sri Aurobindo Marg,158.0,2024-05-02
2,5,2024,0,3,Bawana,246.0,2024-05-02
2,5,2024,0,3,Narela,219.0,2024-05-02
3,5,2024,0,4,Dr. Karni Singh Shooting Range,241.0,2024-05-03
3,5,2024,0,4,North Campus DU,262.0,2024-05-03
3,5,2024,0,4,Bawana,322.0,2024-05-03
3,5,2024,0,4,R K Puram,302.0,2024-05-03
3,5,2024,0,4,Punjabi Bagh,254.0,2024-05-03
3,5,2024,0,4,Narela,306.0,2024-05-03
3,5,2024,0,4,Chandni Chowk,286.0,2024-05-03
3,5,2024,0,4,ITO,191.0,2024-05-03
3,5,2024,0,4,Sri Aurobindo Marg,203.0,2024-05-03
3,5,2024,0,4,Alipur,245.0,2024-05-03
3,5,2024,0,4,Okhla Phase-2,258.0,2024-05-03
4,5,2024,0,5,Dr. Karni Singh Shooting Range,252.0,2024-05-04
4,5,2024,0,5,Alipur,256.0,2024-05-04
4,5,2024,0,5,Sri Aurobindo Marg,238.0,2024-05-04
4,5,2024,0,5,R K Puram,297.0,2024-05-04
4,5,2024,0,5,Bawana,303.0,2024-05-04
4,5,2024,0,5,Okhla Phase-2,269.0,2024-05-04
4,5,2024,0,5,Chandni Chowk,316.0,2024-05-04
4,5,2024,0,5,Narela,302.0,2024-05-04
4,5,2024,0,5,ITO,246.0,2024-05-04
4,5,2024,0,5,Punjabi Bagh,301.0,2024-05-04
5,5,2024,0,6,R K Puram,279.0,2024-05-05
5,5,2024,0,6,Okhla Phase-2,269.0,2024-05-05
5,5,2024,0,6,Chandni Chowk,352.0,2024-05-05
5,5,2024,0,6,ITO,270.0,2024-05-05
5,5,2024,0,6,Dr. Karni Singh Shooting Range,206.0,2024-05-05
5,5,2024,0,6,Punjabi Bagh,342.0,2024-05-05
5,5,2024,0,6,Sri Aurobindo Marg,193.0,2024-05-05
5,5,2024,0,6,Narela,314.0,2024-05-05
5,5,2024,0,6,Bawana,331.0,2024-05-05
5,5,2024,0,6,Alipur,315.0,2024-05-05
6,5,2024,0,0,R K Puram,257.0,2024-05-06
6,5,2024,0,0,Sri Aurobindo Marg,180.0,2024-05-06
6,5,2024,0,0,Okhla Phase-2,227.0,2024-05-06
6,5,2024,0,0,Bawana,286.0,2024-05-06
6,5,2024,0,0,Narela,290.0,2024-05-06
6,5,2024,0,0,Chandni Chowk,307.0,2024-05-06
6,5,2024,0,0,ITO,204.0,2024-05-06
6,5,2024,0,0,Alipur,225.0,2024-05-06
6,5,2024,0,0,Dr. Karni Singh Shooting Range,215.0,2024-05-06
6,5,2024,0,0,Punjabi Bagh,242.0,2024-05-06
7,5,2024,0,1,ITO,257.0,2024-05-07
7,5,2024,0,1,Okhla Phase-2,314.0,2024-05-07
7,5,2024,0,1,Alipur,318.0,2024-05-07
7,5,2024,0,1,Bawana,327.0,2024-05-07
7,5,2024,0,1,R K Puram,294.0,2024-05-07
7,5,2024,0,1,Dr. Karni Singh Shooting Range,279.0,2024-05-07
7,5,2024,0,1,Chandni Chowk,342.0,2024-05-07
7,5,2024,0,1,North Campus DU,300.0,2024-05-07
7,5,2024,0,1,Sri Aurobindo Marg,229.0,2024-05-07
7,5,2024,0,1,Punjabi Bagh,314.0,2024-05-07
7,5,2024,0,1,Narela,363.0,2024-05-07
8,5,2024,0,2,North Campus DU,223.0,2024-05-08
8,5,2024,0,2,Okhla Phase-2,236.0,2024-05-08
8,5,2024,0,2,ITO,160.0,2024-05-08
8,5,2024,0,2,Sri Aurobindo Marg,196.0,2024-05-08
8,5,2024,0,2,Narela,311.0,2024-05-08
8,5,2024,0,2,Alipur,227.0,2024-05-08
8,5,2024,0,2,Punjabi Bagh,237.0,2024-05-08
8,5,2024,0,2,Chandni Chowk,298.0,2024-05-08
8,5,2024,0,2,Bawana,292.0,2024-05-08
8,5,2024,0,2,R K Puram,243.0,2024-05-08
8,5,2024,0,2,Dr. Karni Singh Shooting Range,223.0,2024-05-08
9,5,2024,0,3,R K Puram,191.0,2024-05-09
9,5,2024,0,3,Sri Aurobindo Marg,159.0,2024-05-09
9,5,2024,0,3,Narela,215.0,2024-05-09
9,5,2024,0,3,North Campus DU,152.0,2024-05-09
9,5,2024,0,3,Okhla Phase-2,173.0,2024-05-09
9,5,2024,0,3,Bawana,213.0,2024-05-09
9,5,2024,0,3,ITO,155.0,2024-05-09
9,5,2024,0,3,Alipur,191.0,2024-05-09
9,5,2024,0,3,Punjabi Bagh,203.0,2024-05-09
9,5,2024,0,3,Chandni Chowk,204.0,2024-05-09
9,5,2024,0,3,Dr. Karni Singh Shooting Range,265.0,2024-05-09
10,5,2024,0,4,ITO,159.0,2024-05-10
10,5,2024,0,4,North Campus DU,138.0,2024-05-10
10,5,2024,0,4,Okhla Phase-2,163.0,2024-05-10
10,5,2024,0,4,Alipur,221.0,2024-05-10
10,5,2024,0,4,R K Puram,213.0,2024-05-10
10,5,2024,0,4,Punjabi Bagh,182.0,2024-05-10
10,5,2024,0,4,Chandni Chowk,259.0,2024-05-10
10,5,2024,0,4,Narela,251.0,2024-05-10
10,5,2024,0,4,Bawana,242.0,2024-05-10
10,5,2024,0,4,Sri Aurobindo Marg,154.0,2024-05-10
10,5,2024,0,4,Dr. Karni Singh Shooting Range,175.0,2024-05-10
11,5,2024,0,5,Punjabi Bagh,254.0,2024-05-11
11,5,2024,0,5,Okhla Phase-2,220.0,2024-05-11
11,5,2024,0,5,Chandni Chowk,257.0,2024-05-11
11,5,2024,0,5,ITO,202.0,2024-05-11
11,5,2024,0,5,Narela,195.0,2024-05-11
11,5,2024,0,5,Bawana,250.0,2024-05-11
11,5,2024,0,5,Dr. Karni Singh Shooting Range,214.0,2024-05-11
11,5,2024,0,5,Sri Aurobindo Marg,217.0,2024-05-11
12,5,2024,0,6,Bawana,276.0,2024-05-12
12,5,2024,0,6,R K Puram,173.0,2024-05-12
12,5,2024,0,6,Chandni Chowk,233.0,2024-05-12
12,5,2024,0,6,ITO,150.0,2024-05-12
12,5,2024,0,6,Dr. Karni Singh Shooting Range,162.0,2024-05-12
12,5,2024,0,6,Okhla Phase-2,213.0,2024-05-12
12,5,2024,0,6,Sri Aurobindo Marg,146.0,2024-05-12
12,5,2024,0,6,Narela,239.0,2024-05-12
12,5,2024,0,6,Punjabi Bagh,161.0,2024-05-12
13,5,2024,0,0,Narela,240.0,2024-05-13
13,5,2024,0,0,Bawana,227.0,2024-05-13
13,5,2024,0,0,R K Puram,242.0,2024-05-13
13,5,2024,0,0,Chandni Chowk,299.0,2024-05-13
13,5,2024,0,0,Alipur,242.0,2024-05-13
13,5,2024,0,0,Punjabi Bagh,254.0,2024-05-13
13,5,2024,0,0,ITO,241.0,2024-05-13
13,5,2024,0,0,Okhla Phase-2,230.0,2024-05-13
13,5,2024,0,0,Sri Aurobindo Marg,165.0,2024-05-13
13,5,2024,0,0,Dr. Karni Singh Shooting Range,198.0,2024-05-13
14,5,2024,0,1,R K Puram,236.0,2024-05-14
14,5,2024,0,1,Bawana,285.0,2024-05-14
14,5,2024,0,1,Narela,272.0,2024-05-14
14,5,2024,0,1,Dr. Karni Singh Shooting Range,178.0,2024-05-14
14,5,2024,0,1,Sri Aurobindo Marg,168.0,2024-05-14
14,5,2024,0,1,Alipur,249.0,2024-05-14
14,5,2024,0,1,ITO,238.0,2024-05-14
14,5,2024,0,1,Punjabi Bagh,241.0,2024-05-14
14,5,2024,0,1,Okhla Phase-2,214.0,2024-05-14
15,5,2024,0,2,Alipur,290.0,2024-05-15
15,5,2024,0,2,Okhla Phase-2,228.0,2024-05-15
15,5,2024,0,2,ITO,238.0,2024-05-15
15,5,2024,0,2,Punjabi Bagh,250.0,2024-05-15
15,5,2024,0,2,Sri Aurobindo Marg,151.0,2024-05-15
15,5,2024,0,2,Bawana,297.0,2024-05-15
15,5,2024,0,2,North Campus DU,235.0,2024-05-15
15,5,2024,0,2,Narela,302.0,2024-05-15
15,5,2024,0,2,Dr. Karni Singh Shooting Range,183.0,2024-05-15
15,5,2024,0,2,R K Puram,212.0,2024-05-15
16,5,2024,0,3,Chandni Chowk,233.0,2024-05-16
16,5,2024,0,3,R K Puram,269.0,2024-05-16
16,5,2024,0,3,Narela,292.0,2024-05-16
16,5,2024,0,3,Punjabi Bagh,237.0,2024-05-16
16,5,2024,0,3,Sri Aurobindo Marg,205.0,2024-05-16
16,5,2024,0,3,Alipur,228.0,2024-05-16
16,5,2024,0,3,Dr. Karni Singh Shooting Range,243.0,2024-05-16
16,5,2024,0,3,North Campus DU,238.0,2024-05-16
16,5,2024,0,3,ITO,252.0,2024-05-16
16,5,2024,0,3,Bawana,286.0,2024-05-16
16,5,2024,0,3,Okhla Phase-2,269.0,2024-05-16
17,5,2024,0,4,Punjabi Bagh,214.0,2024-05-17
17,5,2024,0,4,R K Puram,248.0,2024-05-17
17,5,2024,0,4,Sri Aurobindo Marg,168.0,2024-05-17
17,5,2024,0,4,Chandni Chowk,233.0,2024-05-17
17,5,2024,0,4,Narela,287.0,2024-05-17
17,5,2024,0,4,Alipur,262.0,2024-05-17
17,5,2024,0,4,Bawana,288.0,2024-05-17
17,5,2024,0,4,ITO,222.0,2024-05-17
17,5,2024,0,4,Dr. Karni Singh Shooting Range,240.0,2024-05-17
